      4 VFG000077(gb|NP_465991)
      2 VFG045817(gb|WP_000157819)
      4 VFG045818(gb|WP_001528154)
      2 VFG045823(gb|WP_022645057)
     40 VFG046458(gb|WP_003024794)
     12 VFG046459(gb|WP_004287053)
     26 VFG046467(gb|WP_014548920)
     41 VFG046470(gb|WP_014548920)
     46 VFG046474(gb|WP_014714676)
    301 VFG046475(gb|WP_013922406)
      1 VFG046726(gb|WP_012280810)
     17 VFG047033(gb|WP_012280623)
      3 VFG047198(gb|WP_012280617)
     14 VFG047710(gb|WP_014547360)
      2 VFG047718(gb|WP_013921812)
      1 VFG048635(gb|WP_042934369)
      2 VFG048789(gb|WP_014838943)
     32 VFG048790(gb|WP_014230056)
     31 VFG048796(gb|WP_015958696)
      8 VFG048822(gb|WP_004122480)
      7 VFG048823(gb|WP_014230059)
      6 VFG048826(gb|YP_005227857)
      1 VFG048829(gb|WP_004175258)
      3 VFG048833(gb|WP_014838944)
      2 VFG048837(gb|YP_005227858)
     11 VFG048840(gb|WP_015958698)
      1 VFG048885(gb|WP_014907227)
      5 VFG048973(gb|WP_000704907)
      1 VFG048986(gb|WP_004144150)
      1 VFG049050(gb|WP_015958690)
      5 VFG049103(gb|WP_004175258)
     23 VFG049107(gb|WP_015958694)
      1 VFG049205(gb|WP_014839089)
      2 VFG050157(gb|WP_001331698)
      4 VFG050158(gb|WP_000905916)
      2 VFG050161(gb|WP_000579525)
      2 VFG050169(gb|WP_000124301)
      2 VFG050173(gb|WP_000702222)
     20 VFG050194(gb|WP_000996524)
      1 VFG050199(gb|WP_000734425)
      1 VFG050201(gb|WP_000471738)
     43 VFG050205(gb|WP_000122126)
